0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0,1.0408,6.8465,2.2034,5.0265,4.8685,4.5544,5.4199,-2.8715,-0.93687,0.22148,-0.1295,-0.040925
6,1,0,3.5049,9.0255,-0.18266,4.6752,4.2765,3.8383,6.1031,5.2836,8.8754,0.30525,0.32188,0.49459
6,1,0,6.8828,6.8712,0.12343,4.2766,3.4688,3.1298,3.3948,1.7325,7.2563,0.22884,0.15958,0.54214
6,1,0,7.1526,6.9748,0.23081,4.1888,3.6661,3.3334,3.5282,1.061,6.7806,0.22975,0.086821,0.48561
6,1,0,4.1357,9.0043,-0.30472,4.1959,4.0671,3.7273,7.3689,7.5184,7.4059,0.43181,0.49597,0.47354
6,1,0,6.2972,7.2675,-0.019111,4.9131,3.9794,4.084,7.8225,2.7728,6.3297,0.4001,0.17061,0.31546
6,2,0,2.7165,7.741,0.91848,6.0773,8.4294,6.3732,3.1412,-12.333,20.121,0.061318,-0.22957,0.51951
6,2,0,-3.0427,7.4547,0.10136,6.5071,7.7878,6.44,-30.395,-6.373,8.7563,-0.59978,-0.12707,0.20895
6,2,0,2.4716,7.3198,-0.51673,6.064,8.0025,6.6766,22.395,-21.871,7,0.46149,-0.40934,0.17289
6,2,0,-0.88783,8.0781,0.5692,5.202,8.585,5.5449,-13.06,-17.079,12.692,-0.29243,-0.35878,0.44001
6,2,0,-2.8042,7.6297,0.57744,6.595,8.7366,5.7927,-28.198,-19.711,17.212,-0.4894,-0.38947,0.45053
6,2,0,5.6478,4.3791,-0.60384,8.2341,7.8304,6.0304,22.276,-20.406,-4.9781,0.34549,-0.43215,-0.10025
6,2,0,6.7447,1.7799,-0.64544,8.7854,6.2337,5.5055,6.1313,-10.982,-17.075,0.11195,-0.31998,-0.35302
6,2,0,7.8691,1.7612,-0.57385,8.9947,5.9014,6.0622,3.2167,-14.213,-16.38,0.060598,-0.39727,-0.3004
6,2,0,6.135,1.6248,-0.075493,8.7934,6.8994,6.3182,-9.5573,-9.5725,-4.7039,-0.15753,-0.21959,-0.084666
6,2,0,7.7186,1.7199,-0.3725,7.8043,5.3121,4.4821,14.155,-9.7261,-11.576,0.34143,-0.40849,-0.33092
6,2,0,7.9029,1.4588,0.10052,7.3008,4.5003,4.5004,3.887,-6.9184,-7.1532,0.11831,-0.34159,-0.21771
6,2,0,7.9982,1.9384,-0.56699,8.4062,5.5095,5.2132,11.758,-8.3319,-20.629,0.25388,-0.29009,-0.47074
10,1,0,-0.34837,10.023,0.058527,4.045,5.1226,5.6171,-0.29274,2.9664,7.7979,-0.014128,0.10309,0.34319
10,4,0,-0.9131,9.8949,-0.61481,0.28654,0.88439,0.38076,-0.06262,-0.040737,0.060401,-0.24711,-0.12098,0.55361
10,6,0,-1.1035,9.8737,1.222,3.5532,4.2238,3.7483,-0.20778,3.8985,1.5447,-0.013845,0.24624,0.11598
13,2,0,-0.1093,5.5594,-0.11899,4.9873,8.1318,7.9303,-2.2555,30.285,17.168,-0.055614,0.46962,0.43408
13,2,0,-0.053333,6.2315,0.19375,4.8933,8.466,7.9266,-1.1862,33.812,16.135,-0.028633,0.50385,0.41598
13,2,0,-0.2986,7.2738,0.44947,4.8967,8.9859,7.7434,3.326,39.441,13.176,0.075589,0.56684,0.3475
13,2,0,-0.10403,7.1472,0.55664,4.8274,8.9128,8.3482,7.9086,44.033,18.833,0.18381,0.59179,0.46732
13,2,0,0.37349,6.8425,1.4657,5.1717,8.5009,7.3368,-1.5716,34.868,11.867,-0.035748,0.55907,0.31274
13,2,0,-0.77031,6.6134,0.051736,5.0812,9.048,8.4278,-5.287,46.094,3.9316,-0.115,0.60447,0.09181
13,2,0,-0.40519,6.1329,0.20462,5.1768,8.785,8.2802,-2.8373,40.057,2.9034,-0.062388,0.55067,0.067735
13,2,0,0.082558,6.8819,0.82482,4.6703,9.3145,8.1222,-3.8432,41.198,9.1643,-0.088346,0.54456,0.24159
13,2,0,-0.73659,7.1832,0.99376,5.0619,9.0953,8.8256,-1.604,49.892,7.6205,-0.03484,0.62154,0.17058
13,2,0,-0.14628,6.7143,1.1898,4.882,9.0046,8.0288,7.8918,42.827,12.856,0.17952,0.59238,0.32799
13,2,0,-0.021628,6.7624,0.42582,4.5717,9.509,8.33,8.6446,46.196,10.044,0.19885,0.58321,0.26375
13,2,0,-0.10868,6.5159,0.45528,4.8147,9.3628,7.995,-0.39298,39.368,9.6878,-0.0087176,0.52592,0.25167
13,2,0,0.71209,6.7812,0.34547,5.2371,9.2437,8.188,5.1226,39.199,17.576,0.10581,0.5179,0.40987
13,2,0,0.55527,5.7991,0.14824,4.9842,8.9715,8.4615,2.6696,38.445,10.364,0.059701,0.50644,0.24574
13,2,0,0.073798,6.6808,1.0595,5.0656,9.5631,7.9695,6.8298,43.906,14.026,0.14099,0.5761,0.34745
13,2,0,0.79202,7.0832,0.70087,4.8062,9.0254,8.5981,13.655,42.051,15.105,0.31479,0.54189,0.36552
13,2,0,0.39085,6.5144,0.14106,4.6994,8.8909,7.9743,10.826,39.265,16.318,0.25911,0.55383,0.43545
15,2,0,-4.4826,6.2192,-0.11583,8.545,8.2465,4.9468,-55.061,5.4353,-7.1557,-0.78138,0.13324,-0.16928
15,2,0,-3.6721,5.4932,-0.0087635,7.6741,7.9264,5.3268,-48.767,7.3369,-4.3771,-0.80172,0.17377,-0.10707
15,2,0,6.6993,4.9289,-1.4177,7.7742,9.1417,5.0894,48.671,-0.64149,5.9242,0.68485,-0.013788,0.14973
15,2,0,6.449,4.5286,-0.53605,7.6798,8.8806,4.4615,41.693,1.7928,6.2187,0.61133,0.04525,0.1815
15,2,0,7.0753,5.6084,-0.34463,9.0762,8.8154,4.4795,39.512,5.3132,6.5402,0.49383,0.13455,0.16086
15,2,0,7.4741,4.97,0.45327,9.1452,9.732,4.2366,29.226,-1.4885,5.9805,0.32838,-0.036102,0.15436
15,2,0,6.815,5.5201,-0.83264,8.4792,8.3925,4.8008,35.993,4.3,5.1887,0.50579,0.10672,0.12747
15,2,0,6.63,5.3687,-0.96715,8.5787,8.7094,5.0103,34.638,3.5322,1.5063,0.4636,0.080944,0.035044
15,2,0,7.5849,5.1611,-0.033365,8.3936,8.4884,5.0518,43.241,2.5515,3.1712,0.60691,0.059499,0.074786
